site_id,lon,lat,site_name
6866,-93.3958343505859,31.4958343505859,weighted_sample
6867,-91.0125010172526,31.4791676839193,weighted_sample
6868,-95.3375010172526,31.4625010172526,ameriflux
6869,-86.9375010172526,31.4625010172526,weighted_sample
6870,-84.7041676839193,31.4625010172526,weighted_sample
6871,-82.5875010172526,31.4625010172526,weighted_sample
6872,-102.604167683919,31.4541676839193,ameriflux
6873,-82.7041676839193,31.4541676839193,weighted_sample
6874,-110.104167683919,31.4291676839193,weighted_sample
6875,-85.1041676839193,31.4291676839193,weighted_sample
6876,-84.1208343505859,31.4291676839193,weighted_sample
6877,-103.787501017253,31.4208343505859,weighted_sample
6878,-110.462501017253,31.4125010172526,weighted_sample
6879,-107.445834350586,31.4125010172526,weighted_sample
6880,-105.512501017253,31.4125010172526,weighted_sample
6881,-110.687501017253,31.4041676839193,weighted_sample
6882,-81.9875010172526,31.3958343505859,weighted_sample
6883,-86.5791676839193,31.3875010172526,weighted_sample
6884,-82.1791676839193,31.3875010172526,weighted_sample
6885,-100.662501017253,31.3791676839193,weighted_sample
6886,-90.9625010172526,31.3791676839193,weighted_sample
6887,-90.2541676839193,31.3791676839193,weighted_sample
6888,-86.2125010172526,31.3791676839193,weighted_sample
6889,-95.3041676839193,31.3708343505859,weighted_sample
6890,-94.0625010172526,31.3708343505859,weighted_sample
6891,-89.9125010172526,31.3708343505859,weighted_sample
6892,-88.4125010172526,31.3708343505859,weighted_sample
6893,-83.6375010172526,31.3708343505859,weighted_sample
6894,-93.0791676839193,31.3625010172526,weighted_sample
6895,-104.770834350586,31.3458343505859,ameriflux
6896,-88.045834350586,31.3375010172526,weighted_sample
6897,-87.5875010172526,31.3375010172526,weighted_sample
6898,-111.412501017253,31.3291676839193,weighted_sample
6899,-88.2041676839193,31.3291676839193,weighted_sample
6900,-82.2291676839193,31.3291676839193,weighted_sample
6901,-102.095834350586,31.3208343505859,weighted_sample
6902,-98.3125010172526,31.3208343505859,ameriflux
6903,-95.9208343505859,31.3125010172526,weighted_sample
6904,-84.3041676839193,31.3125010172526,weighted_sample
6905,-104.304167683919,31.3041676839193,weighted_sample
6906,-93.8125010172526,31.2958343505859,weighted_sample
6907,-94.5291676839193,31.2875010172526,weighted_sample
6908,-90.4125010172526,31.2875010172526,weighted_sample
6909,-88.1041676839193,31.2875010172526,weighted_sample
6910,-84.7041676839193,31.2875010172526,weighted_sample
6911,-96.570834350586,31.2791676839193,weighted_sample
6912,-84.5291676839193,31.2791676839193,ameriflux
6913,-85.7708343505859,31.2708343505859,weighted_sample
6914,-84.4791676839193,31.2708343505859,ameriflux
6915,-82.9375010172526,31.2541676839193,weighted_sample
6916,-90.7458343505859,31.2458343505859,weighted_sample
6917,-88.5375010172526,31.2458343505859,weighted_sample
6918,-103.729167683919,31.2291676839193,weighted_sample
6919,-96.1625010172526,31.2291676839193,weighted_sample
6920,-105.254167683919,31.2208343505859,ameriflux
6921,-93.0541676839193,31.2208343505859,weighted_sample
6922,-88.7875010172526,31.2208343505859,ameriflux
6923,-87.1958343505859,31.2208343505859,weighted_sample
6924,-95.3791676839193,31.2125010172526,weighted_sample
6925,-86.4458343505859,31.2125010172526,weighted_sample
6926,-94.5208343505859,31.2041676839193,weighted_sample
6927,-91.3375010172526,31.2041676839193,ameriflux
6928,-89.1375010172526,31.2041676839193,weighted_sample
6929,-84.445834350586,31.2041676839193,ameriflux
6930,-108.962501017253,31.1958343505859,weighted_sample
6931,-92.7791676839193,31.1958343505859,weighted_sample
6932,-84.4708343505859,31.1958343505859,ameriflux
6933,-116.145834350586,31.1875010172526,weighted_sample
6934,-91.3458343505859,31.1875010172526,weighted_sample
6935,-87.6041676839193,31.1875010172526,ameriflux
6936,-90.6625010172526,31.1791676839193,weighted_sample
6937,-82.8125010172526,31.1791676839193,weighted_sample
6938,-95.5541676839193,31.1625010172526,weighted_sample
6939,-94.7875010172526,31.1625010172526,weighted_sample
6940,-89.9041676839193,31.1625010172526,weighted_sample
6941,-88.6375010172526,31.1625010172526,weighted_sample
6942,-81.8125010172526,31.1625010172526,weighted_sample
6943,-97.9958343505859,31.1541676839193,weighted_sample
6944,-94.9708343505859,31.1541676839193,weighted_sample
