"site","pft"
776,"semiarid.grassland_HPDA"
777,"semiarid.grassland_HPDA"
778,"semiarid.grassland_HPDA"
779,"semiarid.grassland_HPDA"
780,"semiarid.grassland_HPDA"
781,"semiarid.grassland_HPDA"
782,"semiarid.grassland_HPDA"
783,"semiarid.grassland_HPDA"
784,"semiarid.grassland_HPDA"
785,"semiarid.grassland_HPDA"
786,"semiarid.grassland_HPDA"
787,"semiarid.grassland_HPDA"
788,"semiarid.grassland_HPDA"
789,"semiarid.grassland_HPDA"
790,"semiarid.grassland_HPDA"
791,"semiarid.grassland_HPDA"
792,"semiarid.grassland_HPDA"
793,"semiarid.grassland_HPDA"
794,"semiarid.grassland_HPDA"
795,"semiarid.grassland_HPDA"
796,"semiarid.grassland_HPDA"
797,"temperate.deciduous.HPDA"
798,"semiarid.grassland_HPDA"
799,"temperate.deciduous.HPDA"
800,"temperate.deciduous.HPDA"
801,"semiarid.grassland_HPDA"
802,"semiarid.grassland_HPDA"
803,"semiarid.grassland_HPDA"
804,"semiarid.grassland_HPDA"
805,"semiarid.grassland_HPDA"
806,"semiarid.grassland_HPDA"
807,"semiarid.grassland_HPDA"
808,"semiarid.grassland_HPDA"
809,"temperate.deciduous.HPDA"
810,"semiarid.grassland_HPDA"
811,"temperate.deciduous.HPDA"
812,"semiarid.grassland_HPDA"
813,"semiarid.grassland_HPDA"
814,"semiarid.grassland_HPDA"
815,"semiarid.grassland_HPDA"
816,"semiarid.grassland_HPDA"
817,"semiarid.grassland_HPDA"
818,"semiarid.grassland_HPDA"
819,"semiarid.grassland_HPDA"
820,"semiarid.grassland_HPDA"
821,"semiarid.grassland_HPDA"
822,"semiarid.grassland_HPDA"
823,"semiarid.grassland_HPDA"
824,"semiarid.grassland_HPDA"
825,"semiarid.grassland_HPDA"
826,"semiarid.grassland_HPDA"
827,"semiarid.grassland_HPDA"
828,"semiarid.grassland_HPDA"
829,"semiarid.grassland_HPDA"
830,"semiarid.grassland_HPDA"
831,"semiarid.grassland_HPDA"
832,"semiarid.grassland_HPDA"
833,"temperate.deciduous.HPDA"
834,"semiarid.grassland_HPDA"
835,"semiarid.grassland_HPDA"
836,"semiarid.grassland_HPDA"
837,"semiarid.grassland_HPDA"
838,"semiarid.grassland_HPDA"
839,"temperate.deciduous.HPDA"
840,"semiarid.grassland_HPDA"
841,"temperate.deciduous.HPDA"
842,"semiarid.grassland_HPDA"
843,"temperate.deciduous.HPDA"
844,"semiarid.grassland_HPDA"
845,"semiarid.grassland_HPDA"
846,"semiarid.grassland_HPDA"
847,"semiarid.grassland_HPDA"
848,"semiarid.grassland_HPDA"
849,"temperate.deciduous.HPDA"
850,"semiarid.grassland_HPDA"
851,"semiarid.grassland_HPDA"
852,"semiarid.grassland_HPDA"
853,"semiarid.grassland_HPDA"
854,"semiarid.grassland_HPDA"
855,"temperate.deciduous.HPDA"
856,"semiarid.grassland_HPDA"
857,"semiarid.grassland_HPDA"
858,"semiarid.grassland_HPDA"
859,"semiarid.grassland_HPDA"
860,"semiarid.grassland_HPDA"
861,"semiarid.grassland_HPDA"
862,"temperate.deciduous.HPDA"
863,"semiarid.grassland_HPDA"
864,"semiarid.grassland_HPDA"
865,"boreal.coniferous"
866,"semiarid.grassland_HPDA"
867,"semiarid.grassland_HPDA"
868,"semiarid.grassland_HPDA"
869,"temperate.deciduous.HPDA"
870,"semiarid.grassland_HPDA"
871,"semiarid.grassland_HPDA"
872,"semiarid.grassland_HPDA"
873,"semiarid.grassland_HPDA"
874,"semiarid.grassland_HPDA"
875,"semiarid.grassland_HPDA"
876,"semiarid.grassland_HPDA"
877,"temperate.deciduous.HPDA"
878,"semiarid.grassland_HPDA"
879,"semiarid.grassland_HPDA"
880,"semiarid.grassland_HPDA"
881,"semiarid.grassland_HPDA"
882,"semiarid.grassland_HPDA"
883,"semiarid.grassland_HPDA"
884,"semiarid.grassland_HPDA"
885,"semiarid.grassland_HPDA"
886,"semiarid.grassland_HPDA"
887,"semiarid.grassland_HPDA"
888,"semiarid.grassland_HPDA"
889,"semiarid.grassland_HPDA"
890,"semiarid.grassland_HPDA"
891,"temperate.deciduous.HPDA"
892,"temperate.deciduous.HPDA"
893,"temperate.deciduous.HPDA"
894,"semiarid.grassland_HPDA"
895,"temperate.deciduous.HPDA"
896,"semiarid.grassland_HPDA"
897,"semiarid.grassland_HPDA"
898,"semiarid.grassland_HPDA"
899,"semiarid.grassland_HPDA"
900,"semiarid.grassland_HPDA"
901,"semiarid.grassland_HPDA"
902,"semiarid.grassland_HPDA"
903,"semiarid.grassland_HPDA"
904,"semiarid.grassland_HPDA"
905,"semiarid.grassland_HPDA"
906,"temperate.deciduous.HPDA"
907,"semiarid.grassland_HPDA"
908,"semiarid.grassland_HPDA"
909,"semiarid.grassland_HPDA"
910,"semiarid.grassland_HPDA"
911,"temperate.deciduous.HPDA"
912,"semiarid.grassland_HPDA"
913,"semiarid.grassland_HPDA"
914,"semiarid.grassland_HPDA"
915,"temperate.deciduous.HPDA"
916,"semiarid.grassland_HPDA"
917,"temperate.deciduous.HPDA"
918,"semiarid.grassland_HPDA"
919,"semiarid.grassland_HPDA"
920,"semiarid.grassland_HPDA"
921,"semiarid.grassland_HPDA"
922,"semiarid.grassland_HPDA"
923,"semiarid.grassland_HPDA"
924,"semiarid.grassland_HPDA"
925,"semiarid.grassland_HPDA"
926,"semiarid.grassland_HPDA"
927,"temperate.deciduous.HPDA"
928,"semiarid.grassland_HPDA"
929,"semiarid.grassland_HPDA"
930,"semiarid.grassland_HPDA"
931,"temperate.deciduous.HPDA"
932,"semiarid.grassland_HPDA"
933,"semiarid.grassland_HPDA"
934,"semiarid.grassland_HPDA"
935,"semiarid.grassland_HPDA"
936,"semiarid.grassland_HPDA"
937,"temperate.deciduous.HPDA"
938,"temperate.deciduous.HPDA"
939,"semiarid.grassland_HPDA"
940,"temperate.deciduous.HPDA"
941,"temperate.deciduous.HPDA"
942,"semiarid.grassland_HPDA"
943,"semiarid.grassland_HPDA"
944,"semiarid.grassland_HPDA"
945,"temperate.deciduous.HPDA"
946,"semiarid.grassland_HPDA"
947,"temperate.deciduous.HPDA"
948,"temperate.deciduous.HPDA"
949,"temperate.deciduous.HPDA"
950,"temperate.deciduous.HPDA"
951,"temperate.deciduous.HPDA"
952,"temperate.deciduous.HPDA"
953,"temperate.deciduous.HPDA"
954,"temperate.deciduous.HPDA"
955,"semiarid.grassland_HPDA"
956,"semiarid.grassland_HPDA"
957,"temperate.deciduous.HPDA"
958,"temperate.deciduous.HPDA"
959,"semiarid.grassland_HPDA"
960,"semiarid.grassland_HPDA"
961,"temperate.deciduous.HPDA"
962,"semiarid.grassland_HPDA"
963,"semiarid.grassland_HPDA"
964,"temperate.deciduous.HPDA"
965,"temperate.deciduous.HPDA"
966,"semiarid.grassland_HPDA"
967,"semiarid.grassland_HPDA"
968,"semiarid.grassland_HPDA"
969,"semiarid.grassland_HPDA"
970,"semiarid.grassland_HPDA"
971,"temperate.deciduous.HPDA"
972,"temperate.deciduous.HPDA"
973,"temperate.deciduous.HPDA"
974,"temperate.deciduous.HPDA"
975,"temperate.deciduous.HPDA"
976,"semiarid.grassland_HPDA"
977,"semiarid.grassland_HPDA"
978,"semiarid.grassland_HPDA"
979,"semiarid.grassland_HPDA"
980,"semiarid.grassland_HPDA"
981,"semiarid.grassland_HPDA"
982,"semiarid.grassland_HPDA"
983,"temperate.deciduous.HPDA"
984,"temperate.deciduous.HPDA"
985,"semiarid.grassland_HPDA"
986,"semiarid.grassland_HPDA"
987,"temperate.deciduous.HPDA"
988,"temperate.deciduous.HPDA"
989,"temperate.deciduous.HPDA"
990,"semiarid.grassland_HPDA"
991,"temperate.deciduous.HPDA"
992,"semiarid.grassland_HPDA"
993,"temperate.deciduous.HPDA"
994,"semiarid.grassland_HPDA"
995,"temperate.deciduous.HPDA"
996,"semiarid.grassland_HPDA"
997,"semiarid.grassland_HPDA"
998,"temperate.deciduous.HPDA"
999,"semiarid.grassland_HPDA"
1000,"temperate.deciduous.HPDA"
1001,"temperate.deciduous.HPDA"
1002,"temperate.deciduous.HPDA"
1003,"temperate.deciduous.HPDA"
1004,"temperate.deciduous.HPDA"
1005,"temperate.deciduous.HPDA"
1006,"temperate.deciduous.HPDA"
1007,"semiarid.grassland_HPDA"
1008,"temperate.deciduous.HPDA"
1009,"semiarid.grassland_HPDA"
1010,"temperate.deciduous.HPDA"
1011,"semiarid.grassland_HPDA"
1012,"semiarid.grassland_HPDA"
1013,"semiarid.grassland_HPDA"
1014,"semiarid.grassland_HPDA"
1015,"temperate.deciduous.HPDA"
1016,"semiarid.grassland_HPDA"
1017,"semiarid.grassland_HPDA"
1018,"semiarid.grassland_HPDA"
1019,"temperate.deciduous.HPDA"
1020,"semiarid.grassland_HPDA"
1021,"semiarid.grassland_HPDA"
1022,"semiarid.grassland_HPDA"
1023,"semiarid.grassland_HPDA"
1024,"semiarid.grassland_HPDA"
1025,"temperate.deciduous.HPDA"
1026,"temperate.deciduous.HPDA"
1027,"semiarid.grassland_HPDA"
1028,"temperate.deciduous.HPDA"
1029,"temperate.deciduous.HPDA"
1030,"temperate.deciduous.HPDA"
1031,"temperate.deciduous.HPDA"
1032,"semiarid.grassland_HPDA"
1033,"semiarid.grassland_HPDA"
1034,"semiarid.grassland_HPDA"
1035,"semiarid.grassland_HPDA"
1036,"semiarid.grassland_HPDA"
1037,"boreal.coniferous"
1038,"semiarid.grassland_HPDA"
1039,"temperate.deciduous.HPDA"
1040,"semiarid.grassland_HPDA"
1041,"semiarid.grassland_HPDA"
1042,"semiarid.grassland_HPDA"
1043,"temperate.deciduous.HPDA"
1044,"semiarid.grassland_HPDA"
1045,"semiarid.grassland_HPDA"
1046,"semiarid.grassland_HPDA"
1047,"semiarid.grassland_HPDA"
1048,"semiarid.grassland_HPDA"
1049,"temperate.deciduous.HPDA"
1050,"temperate.deciduous.HPDA"
1051,"semiarid.grassland_HPDA"
1052,"temperate.deciduous.HPDA"
1053,"temperate.deciduous.HPDA"
1054,"semiarid.grassland_HPDA"
1055,"semiarid.grassland_HPDA"
1056,"semiarid.grassland_HPDA"
1057,"semiarid.grassland_HPDA"
1058,"semiarid.grassland_HPDA"
1059,"semiarid.grassland_HPDA"
1060,"semiarid.grassland_HPDA"
1061,"semiarid.grassland_HPDA"
1062,"semiarid.grassland_HPDA"
1063,"temperate.deciduous.HPDA"
1064,"semiarid.grassland_HPDA"
1065,"semiarid.grassland_HPDA"
1066,"temperate.deciduous.HPDA"
1067,"semiarid.grassland_HPDA"
1068,"semiarid.grassland_HPDA"
1069,"semiarid.grassland_HPDA"
1070,"temperate.deciduous.HPDA"
1071,"semiarid.grassland_HPDA"
1072,"semiarid.grassland_HPDA"
1073,"semiarid.grassland_HPDA"
1074,"semiarid.grassland_HPDA"
1075,"semiarid.grassland_HPDA"
1076,"semiarid.grassland_HPDA"
1077,"semiarid.grassland_HPDA"
1078,"semiarid.grassland_HPDA"
1079,"semiarid.grassland_HPDA"
1080,"semiarid.grassland_HPDA"
1081,"temperate.deciduous.HPDA"
1082,"semiarid.grassland_HPDA"
1083,"semiarid.grassland_HPDA"
1084,"semiarid.grassland_HPDA"
1085,"semiarid.grassland_HPDA"
1086,"semiarid.grassland_HPDA"
1087,"semiarid.grassland_HPDA"
1088,"semiarid.grassland_HPDA"
1089,"semiarid.grassland_HPDA"
1090,"semiarid.grassland_HPDA"
1091,"temperate.deciduous.HPDA"
1092,"semiarid.grassland_HPDA"
1093,"semiarid.grassland_HPDA"
1094,"semiarid.grassland_HPDA"
1095,"semiarid.grassland_HPDA"
1096,"semiarid.grassland_HPDA"
1097,"semiarid.grassland_HPDA"
1098,"semiarid.grassland_HPDA"
1099,"temperate.deciduous.HPDA"
1100,"semiarid.grassland_HPDA"
1101,"temperate.deciduous.HPDA"
1102,"semiarid.grassland_HPDA"
1103,"semiarid.grassland_HPDA"
1104,"semiarid.grassland_HPDA"
1105,"temperate.deciduous.HPDA"
1106,"semiarid.grassland_HPDA"
1107,"semiarid.grassland_HPDA"
1108,"temperate.deciduous.HPDA"
1109,"semiarid.grassland_HPDA"
1110,"semiarid.grassland_HPDA"
1111,"temperate.deciduous.HPDA"
1112,"semiarid.grassland_HPDA"
1113,"semiarid.grassland_HPDA"
1114,"semiarid.grassland_HPDA"
1115,"semiarid.grassland_HPDA"
1116,"semiarid.grassland_HPDA"
1117,"semiarid.grassland_HPDA"
1118,"semiarid.grassland_HPDA"
1119,"semiarid.grassland_HPDA"
1120,"semiarid.grassland_HPDA"
1121,"semiarid.grassland_HPDA"
1122,"boreal.coniferous"
1123,"boreal.coniferous"
1124,"temperate.deciduous.HPDA"
1125,"temperate.deciduous.HPDA"
1126,"semiarid.grassland_HPDA"
1127,"semiarid.grassland_HPDA"
1128,"temperate.deciduous.HPDA"
1129,"semiarid.grassland_HPDA"
1130,"semiarid.grassland_HPDA"
1131,"semiarid.grassland_HPDA"
1132,"boreal.coniferous"
1133,"semiarid.grassland_HPDA"
1134,"semiarid.grassland_HPDA"
1135,"semiarid.grassland_HPDA"
1136,"temperate.deciduous.HPDA"
1137,"semiarid.grassland_HPDA"
1138,"semiarid.grassland_HPDA"
1139,"semiarid.grassland_HPDA"
1140,"temperate.deciduous.HPDA"
1141,"semiarid.grassland_HPDA"
1142,"semiarid.grassland_HPDA"
1143,"semiarid.grassland_HPDA"
1144,"semiarid.grassland_HPDA"
1145,"boreal.coniferous"
1146,"semiarid.grassland_HPDA"
1147,"temperate.deciduous.HPDA"
1148,"semiarid.grassland_HPDA"
1149,"semiarid.grassland_HPDA"
1150,"semiarid.grassland_HPDA"
1151,"semiarid.grassland_HPDA"
1152,"semiarid.grassland_HPDA"
1153,"semiarid.grassland_HPDA"
1154,"semiarid.grassland_HPDA"
1155,"semiarid.grassland_HPDA"
1156,"semiarid.grassland_HPDA"
1157,"temperate.deciduous.HPDA"
1158,"semiarid.grassland_HPDA"
1159,"temperate.deciduous.HPDA"
1160,"semiarid.grassland_HPDA"
1161,"semiarid.grassland_HPDA"
1162,"semiarid.grassland_HPDA"
1163,"semiarid.grassland_HPDA"
1164,"semiarid.grassland_HPDA"
1165,"semiarid.grassland_HPDA"
1166,"temperate.deciduous.HPDA"
1167,"temperate.deciduous.HPDA"
1168,"semiarid.grassland_HPDA"
1169,"semiarid.grassland_HPDA"
1170,"semiarid.grassland_HPDA"
1171,"semiarid.grassland_HPDA"
1172,"semiarid.grassland_HPDA"
1173,"temperate.deciduous.HPDA"
1174,"semiarid.grassland_HPDA"
1175,"semiarid.grassland_HPDA"
1176,"semiarid.grassland_HPDA"
1177,"semiarid.grassland_HPDA"
1178,"semiarid.grassland_HPDA"
1179,"semiarid.grassland_HPDA"
1180,"semiarid.grassland_HPDA"
1181,"semiarid.grassland_HPDA"
1182,"temperate.deciduous.HPDA"
1183,"semiarid.grassland_HPDA"
1184,"semiarid.grassland_HPDA"
1185,"semiarid.grassland_HPDA"
1186,"semiarid.grassland_HPDA"
1187,"semiarid.grassland_HPDA"
1188,"semiarid.grassland_HPDA"
1189,"semiarid.grassland_HPDA"
1190,"semiarid.grassland_HPDA"
1191,"semiarid.grassland_HPDA"
1192,"semiarid.grassland_HPDA"
1193,"temperate.deciduous.HPDA"
1194,"semiarid.grassland_HPDA"
1195,"semiarid.grassland_HPDA"
1196,"semiarid.grassland_HPDA"
1197,"semiarid.grassland_HPDA"
1198,"semiarid.grassland_HPDA"
1199,"semiarid.grassland_HPDA"
1200,"boreal.coniferous"
1201,"semiarid.grassland_HPDA"
1202,"semiarid.grassland_HPDA"
1203,"semiarid.grassland_HPDA"
1204,"semiarid.grassland_HPDA"
1205,"semiarid.grassland_HPDA"
1206,"semiarid.grassland_HPDA"
1207,"semiarid.grassland_HPDA"
1208,"semiarid.grassland_HPDA"
1209,"semiarid.grassland_HPDA"
1210,"semiarid.grassland_HPDA"
1211,"semiarid.grassland_HPDA"
1212,"semiarid.grassland_HPDA"
1213,"semiarid.grassland_HPDA"
1214,"semiarid.grassland_HPDA"
1215,"semiarid.grassland_HPDA"
1216,"semiarid.grassland_HPDA"
1217,"semiarid.grassland_HPDA"
1218,"boreal.coniferous"
1219,"semiarid.grassland_HPDA"
1220,"semiarid.grassland_HPDA"
1221,"semiarid.grassland_HPDA"
1222,"semiarid.grassland_HPDA"
1223,"temperate.deciduous.HPDA"
1224,"semiarid.grassland_HPDA"
1225,"semiarid.grassland_HPDA"
1226,"semiarid.grassland_HPDA"
1227,"semiarid.grassland_HPDA"
1228,"semiarid.grassland_HPDA"
1229,"semiarid.grassland_HPDA"
1230,"semiarid.grassland_HPDA"
1231,"semiarid.grassland_HPDA"
1232,"temperate.deciduous.HPDA"
1233,"semiarid.grassland_HPDA"
1234,"boreal.coniferous"
1235,"semiarid.grassland_HPDA"
1236,"semiarid.grassland_HPDA"
1237,"semiarid.grassland_HPDA"
1238,"semiarid.grassland_HPDA"
1239,"boreal.coniferous"
1240,"semiarid.grassland_HPDA"
1241,"semiarid.grassland_HPDA"
1242,"boreal.coniferous"
1243,"semiarid.grassland_HPDA"
1244,"semiarid.grassland_HPDA"
1245,"semiarid.grassland_HPDA"
1246,"semiarid.grassland_HPDA"
1247,"semiarid.grassland_HPDA"
1248,"semiarid.grassland_HPDA"
1249,"semiarid.grassland_HPDA"
1250,"semiarid.grassland_HPDA"
1251,"semiarid.grassland_HPDA"
1252,"semiarid.grassland_HPDA"
1253,"semiarid.grassland_HPDA"
1254,"temperate.deciduous.HPDA"
1255,"temperate.deciduous.HPDA"
1256,"semiarid.grassland_HPDA"
1257,"semiarid.grassland_HPDA"
1258,"semiarid.grassland_HPDA"
1259,"semiarid.grassland_HPDA"
1260,"semiarid.grassland_HPDA"
1261,"semiarid.grassland_HPDA"
1262,"semiarid.grassland_HPDA"
1263,"semiarid.grassland_HPDA"
1264,"semiarid.grassland_HPDA"
1265,"semiarid.grassland_HPDA"
1266,"semiarid.grassland_HPDA"
1267,"boreal.coniferous"
1268,"semiarid.grassland_HPDA"
1269,"semiarid.grassland_HPDA"
1270,"semiarid.grassland_HPDA"
1271,"semiarid.grassland_HPDA"
1272,"semiarid.grassland_HPDA"
1273,"semiarid.grassland_HPDA"
1274,"semiarid.grassland_HPDA"
1275,"semiarid.grassland_HPDA"
1276,"semiarid.grassland_HPDA"
1277,"semiarid.grassland_HPDA"
1278,"semiarid.grassland_HPDA"
1279,"semiarid.grassland_HPDA"
1280,"boreal.coniferous"
1281,"semiarid.grassland_HPDA"
1282,"boreal.coniferous"
1283,"semiarid.grassland_HPDA"
1284,"semiarid.grassland_HPDA"
1285,"semiarid.grassland_HPDA"
1286,"boreal.coniferous"
1287,"semiarid.grassland_HPDA"
1288,"semiarid.grassland_HPDA"
1289,"semiarid.grassland_HPDA"
1290,"boreal.coniferous"
1291,"semiarid.grassland_HPDA"
1292,"semiarid.grassland_HPDA"
1293,"semiarid.grassland_HPDA"
1294,"semiarid.grassland_HPDA"
1295,"semiarid.grassland_HPDA"
1296,"boreal.coniferous"
1297,"semiarid.grassland_HPDA"
1298,"semiarid.grassland_HPDA"
1299,"semiarid.grassland_HPDA"
1300,"semiarid.grassland_HPDA"
1301,"semiarid.grassland_HPDA"
1302,"semiarid.grassland_HPDA"
1303,"temperate.deciduous.HPDA"
1304,"semiarid.grassland_HPDA"
1305,"semiarid.grassland_HPDA"
1306,"semiarid.grassland_HPDA"
1307,"semiarid.grassland_HPDA"
1308,"semiarid.grassland_HPDA"
1309,"temperate.deciduous.HPDA"
1310,"semiarid.grassland_HPDA"
1311,"semiarid.grassland_HPDA"
1312,"semiarid.grassland_HPDA"
1313,"temperate.deciduous.HPDA"
1314,"boreal.coniferous"
1315,"semiarid.grassland_HPDA"
1316,"semiarid.grassland_HPDA"
1317,"semiarid.grassland_HPDA"
1318,"semiarid.grassland_HPDA"
1319,"semiarid.grassland_HPDA"
1320,"boreal.coniferous"
1321,"boreal.coniferous"
1322,"semiarid.grassland_HPDA"
1323,"semiarid.grassland_HPDA"
1324,"semiarid.grassland_HPDA"
1325,"semiarid.grassland_HPDA"
1326,"semiarid.grassland_HPDA"
1327,"semiarid.grassland_HPDA"
1328,"semiarid.grassland_HPDA"
1329,"semiarid.grassland_HPDA"
1330,"semiarid.grassland_HPDA"
1331,"semiarid.grassland_HPDA"
1332,"semiarid.grassland_HPDA"
1333,"boreal.coniferous"
1334,"semiarid.grassland_HPDA"
1335,"semiarid.grassland_HPDA"
1336,"semiarid.grassland_HPDA"
1337,"semiarid.grassland_HPDA"
1338,"semiarid.grassland_HPDA"
1339,"semiarid.grassland_HPDA"
1340,"boreal.coniferous"
1341,"temperate.deciduous.HPDA"
1342,"semiarid.grassland_HPDA"
1343,"semiarid.grassland_HPDA"
1344,"semiarid.grassland_HPDA"
1345,"semiarid.grassland_HPDA"
1346,"semiarid.grassland_HPDA"
1347,"semiarid.grassland_HPDA"
1348,"semiarid.grassland_HPDA"
1349,"boreal.coniferous"
1350,"semiarid.grassland_HPDA"
1351,"semiarid.grassland_HPDA"
1352,"semiarid.grassland_HPDA"
1353,"temperate.deciduous.HPDA"
1354,"semiarid.grassland_HPDA"
1355,"semiarid.grassland_HPDA"
1356,"boreal.coniferous"
1357,"semiarid.grassland_HPDA"
1358,"semiarid.grassland_HPDA"
1359,"semiarid.grassland_HPDA"
1360,"semiarid.grassland_HPDA"
1361,"semiarid.grassland_HPDA"
1362,"semiarid.grassland_HPDA"
1363,"semiarid.grassland_HPDA"
1364,"boreal.coniferous"
1365,"temperate.deciduous.HPDA"
1366,"semiarid.grassland_HPDA"
1367,"semiarid.grassland_HPDA"
1368,"semiarid.grassland_HPDA"
1369,"semiarid.grassland_HPDA"
1370,"semiarid.grassland_HPDA"
1371,"semiarid.grassland_HPDA"
1372,"semiarid.grassland_HPDA"
1373,"semiarid.grassland_HPDA"
1374,"semiarid.grassland_HPDA"
1375,"boreal.coniferous"
1376,"boreal.coniferous"
1377,"semiarid.grassland_HPDA"
1378,"semiarid.grassland_HPDA"
1379,"semiarid.grassland_HPDA"
1380,"semiarid.grassland_HPDA"
1381,"semiarid.grassland_HPDA"
1382,"boreal.coniferous"
1383,"semiarid.grassland_HPDA"
1384,"semiarid.grassland_HPDA"
1385,"semiarid.grassland_HPDA"
1386,"semiarid.grassland_HPDA"
1387,"semiarid.grassland_HPDA"
1388,"semiarid.grassland_HPDA"
1389,"boreal.coniferous"
1390,"temperate.deciduous.HPDA"
1391,"semiarid.grassland_HPDA"
1392,"semiarid.grassland_HPDA"
1393,"semiarid.grassland_HPDA"
1394,"semiarid.grassland_HPDA"
1395,"boreal.coniferous"
1396,"temperate.deciduous.HPDA"
1397,"semiarid.grassland_HPDA"
1398,"semiarid.grassland_HPDA"
1399,"temperate.deciduous.HPDA"
1400,"semiarid.grassland_HPDA"
1401,"semiarid.grassland_HPDA"
1402,"boreal.coniferous"
1403,"boreal.coniferous"
1404,"semiarid.grassland_HPDA"
1405,"semiarid.grassland_HPDA"
1406,"semiarid.grassland_HPDA"
1407,"semiarid.grassland_HPDA"
1408,"semiarid.grassland_HPDA"
1409,"semiarid.grassland_HPDA"
1410,"semiarid.grassland_HPDA"
1411,"semiarid.grassland_HPDA"
1412,"semiarid.grassland_HPDA"
1413,"boreal.coniferous"
1414,"semiarid.grassland_HPDA"
1415,"semiarid.grassland_HPDA"
1416,"semiarid.grassland_HPDA"
1417,"semiarid.grassland_HPDA"
1418,"semiarid.grassland_HPDA"
1419,"semiarid.grassland_HPDA"
1420,"semiarid.grassland_HPDA"
1421,"boreal.coniferous"
1422,"semiarid.grassland_HPDA"
1423,"semiarid.grassland_HPDA"
1424,"semiarid.grassland_HPDA"
1425,"boreal.coniferous"
1426,"semiarid.grassland_HPDA"
1427,"semiarid.grassland_HPDA"
1428,"semiarid.grassland_HPDA"
1429,"semiarid.grassland_HPDA"
1430,"boreal.coniferous"
1431,"temperate.deciduous.HPDA"
1432,"semiarid.grassland_HPDA"
1433,"semiarid.grassland_HPDA"
1434,"temperate.deciduous.HPDA"
1435,"semiarid.grassland_HPDA"
1436,"boreal.coniferous"
1437,"semiarid.grassland_HPDA"
1438,"semiarid.grassland_HPDA"
1439,"semiarid.grassland_HPDA"
1440,"boreal.coniferous"
1441,"semiarid.grassland_HPDA"
1442,"semiarid.grassland_HPDA"
1443,"semiarid.grassland_HPDA"
1444,"boreal.coniferous"
1445,"semiarid.grassland_HPDA"
1446,"semiarid.grassland_HPDA"
1447,"semiarid.grassland_HPDA"
1448,"semiarid.grassland_HPDA"
1449,"boreal.coniferous"
1450,"semiarid.grassland_HPDA"
1451,"temperate.deciduous.HPDA"
1452,"semiarid.grassland_HPDA"
1453,"boreal.coniferous"
1454,"boreal.coniferous"
1455,"semiarid.grassland_HPDA"
1456,"semiarid.grassland_HPDA"
1457,"semiarid.grassland_HPDA"
1458,"semiarid.grassland_HPDA"
1459,"boreal.coniferous"
1460,"semiarid.grassland_HPDA"
1461,"semiarid.grassland_HPDA"
1462,"semiarid.grassland_HPDA"
1463,"semiarid.grassland_HPDA"
1464,"semiarid.grassland_HPDA"
1465,"semiarid.grassland_HPDA"
1466,"semiarid.grassland_HPDA"
1467,"boreal.coniferous"
1468,"boreal.coniferous"
1469,"boreal.coniferous"
1470,"semiarid.grassland_HPDA"
1471,"semiarid.grassland_HPDA"
1472,"boreal.coniferous"
1473,"boreal.coniferous"
1474,"semiarid.grassland_HPDA"
1475,"semiarid.grassland_HPDA"
1476,"semiarid.grassland_HPDA"
1477,"boreal.coniferous"
1478,"boreal.coniferous"
1479,"semiarid.grassland_HPDA"
1480,"semiarid.grassland_HPDA"
1481,"boreal.coniferous"
1482,"temperate.deciduous.HPDA"
1483,"semiarid.grassland_HPDA"
1484,"semiarid.grassland_HPDA"
1485,"semiarid.grassland_HPDA"
1486,"boreal.coniferous"
1487,"temperate.deciduous.HPDA"
1488,"temperate.deciduous.HPDA"
1489,"semiarid.grassland_HPDA"
1490,"semiarid.grassland_HPDA"
1491,"semiarid.grassland_HPDA"
1492,"semiarid.grassland_HPDA"
1493,"semiarid.grassland_HPDA"
